Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,Path
18,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
18,com.codename1.impl.android,EditView,8,0,11,10,112,24,0,0,0.3636363636363637,0,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
18,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
18,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
18,com.codename1.impl.android,ResetableTextWatcher,0,0,1,1,3,1,0,0,-1.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
19,com.codename1.impl.android,InPlaceEditView,69,4,106,62,1306,319,0,0,0.16981132075471694,2,3,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
19,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
19,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
19,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
19,com.codename1.impl.android,EditView,8,0,11,10,112,24,0,0,0.3636363636363637,0,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
19,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
19,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
19,com.codename1.impl.android,ResetableTextWatcher,0,0,1,1,3,1,0,0,-1.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
2,com.codename1.impl.android,InPlaceEditView,71,4,112,64,1400,345,0,0,0.17857142857142858,2,3,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
2,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
2,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
2,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
2,com.codename1.impl.android,EditView,8,0,11,10,121,26,0,0,0.3636363636363637,0,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
2,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
2,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
2,com.codename1.impl.android,ResetableTextWatcher,0,0,1,1,3,1,0,0,-1.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
20,com.codename1.impl.android,InPlaceEditView,69,4,104,61,1287,315,0,0,0.16346153846153846,2,4,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
20,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
20,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
20,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
20,com.codename1.impl.android,EditView,8,0,10,10,109,23,0,0,0.4,1,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
20,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
20,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
20,com.codename1.impl.android,ResetableTextWatcher,0,0,1,1,3,1,0,0,-1.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
21,com.codename1.impl.android,InPlaceEditView,69,4,103,61,1275,313,0,0,0.1650485436893204,2,4,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
21,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
21,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
21,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
21,com.codename1.impl.android,EditView,8,0,10,10,109,23,0,0,0.4,1,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
21,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
21,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
21,com.codename1.impl.android,ResetableTextWatcher,0,0,1,1,3,1,0,0,-1.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
22,com.codename1.impl.android,InPlaceEditView,69,4,103,61,1275,313,0,0,0.1650485436893204,2,4,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
22,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
22,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
22,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
22,com.codename1.impl.android,EditView,8,0,10,10,109,23,0,0,0.4,1,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
22,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
22,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
22,com.codename1.impl.android,ResetableTextWatcher,0,0,1,1,3,1,0,0,-1.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
23,com.codename1.impl.android,InPlaceEditView,69,4,98,56,1187,291,0,0,0.15306122448979592,2,4,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
23,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
23,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
23,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
23,com.codename1.impl.android,EditView,8,0,8,8,90,19,0,0,0.5,1,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
23,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
23,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
24,com.codename1.impl.android,InPlaceEditView,69,4,93,51,1161,284,0,0,0.10752688172043012,2,4,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
24,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
24,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
24,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
24,com.codename1.impl.android,EditView,8,0,8,8,90,19,0,0,0.5,1,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
24,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
24,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
25,com.codename1.impl.android,InPlaceEditView,69,4,90,49,1140,276,0,0,0.1111111111111111,2,4,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
25,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
25,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
25,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
25,com.codename1.impl.android,EditView,8,0,8,8,90,19,0,0,0.5,1,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
25,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
25,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
26,com.codename1.impl.android,InPlaceEditView,67,4,87,47,1096,261,0,0,0.11494252873563217,2,4,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
26,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
26,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
26,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
26,com.codename1.impl.android,EditView,8,0,8,8,90,19,0,0,0.5,1,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
26,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
26,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
27,com.codename1.impl.android,InPlaceEditView,66,4,84,45,1056,247,0,0,0.11904761904761905,2,4,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
27,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
27,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
27,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
27,com.codename1.impl.android,EditView,8,0,8,8,90,19,0,0,0.5,1,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
27,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
27,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
28,com.codename1.impl.android,InPlaceEditView,66,4,84,45,1056,247,0,0,0.11904761904761905,2,4,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
28,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
28,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
28,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
28,com.codename1.impl.android,EditView,8,0,8,8,90,19,0,0,0.5,1,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
28,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
28,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
29,com.codename1.impl.android,InPlaceEditView,66,4,84,45,1056,247,0,0,0.11904761904761905,2,4,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
29,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
29,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
29,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
29,com.codename1.impl.android,EditView,8,0,8,8,90,19,0,0,0.5,1,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
29,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
29,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
3,com.codename1.impl.android,InPlaceEditView,71,4,113,65,1409,347,0,0,0.18584070796460175,2,3,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
3,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
3,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
3,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
3,com.codename1.impl.android,EditView,8,0,11,10,121,26,0,0,0.3636363636363637,0,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
3,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
3,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
3,com.codename1.impl.android,ResetableTextWatcher,0,0,1,1,3,1,0,0,-1.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
30,com.codename1.impl.android,InPlaceEditView,66,4,84,45,1054,247,0,0,0.11904761904761905,2,4,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
30,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
30,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
30,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
30,com.codename1.impl.android,EditView,8,0,8,8,90,19,0,0,0.5,1,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
30,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
30,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
4,com.codename1.impl.android,InPlaceEditView,71,4,111,63,1394,343,0,0,0.17117117117117114,2,3,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
4,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
4,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
4,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
4,com.codename1.impl.android,EditView,8,0,11,10,121,26,0,0,0.3636363636363637,0,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
4,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
4,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
4,com.codename1.impl.android,ResetableTextWatcher,0,0,1,1,3,1,0,0,-1.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
5,com.codename1.impl.android,InPlaceEditView,69,4,111,63,1388,343,0,0,0.17117117117117114,2,3,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
5,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
5,com.codename1.impl.android,DebugResultReceiver,2,0,2,1,15,2,0,0,0.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
5,com.codename1.impl.android,TextChange,3,0,0,0,5,0,0,0,-1.0,2,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
5,com.codename1.impl.android,EditView,8,0,11,10,121,26,0,0,0.3636363636363637,0,2,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
5,com.codename1.impl.android,MyPasswordTransformationMethod,1,0,5,5,20,5,0,0,0.6,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
5,com.codename1.impl.android,PasswordCharSequence,1,0,4,4,15,4,0,0,0.5,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
5,com.codename1.impl.android,ResetableTextWatcher,0,0,1,1,3,1,0,0,-1.0,0,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
6,com.codename1.impl.android,InPlaceEditView,69,4,110,62,1383,342,0,0,0.17272727272727273,2,3,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
6,com.codename1.impl.android,TextAreaData,22,0,14,0,91,15,0,0,0.0,1,0,file-data/CodenameOne/Ports-Android-src-com-codename1-impl-android-InPlaceEditView
